=============================================================
 starting episode: 0/2000
Waiting for server on 3101............
Count Down : 5
Waiting for server on 3101............
Count Down : 4
Waiting for server on 3101............
Count Down : 3
Waiting for server on 3101............
Count Down : 2
Waiting for server on 3101............
Count Down : 1
Waiting for server on 3101............
Count Down : 0
Waiting for server on 3101............
Count Down : -1
Waiting for server on 3101............
Count Down : 4
Client connected on 3101..............
Ep:0 step:0(1), a_t=[s= 1.00, t= 0.479993, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:5 step:1360(5002), a_t=[s= 0.94, t= 0.472927, b= 0.000000], r_t=[r= 0.14, prog= 0.75, pen=-0.62, r_old= 0.14], Reward= -726.11 / -711.28 /  2078.61, epsilon=  0.983, speed=  0.30, gear= 1, damage= 1298.00
Ep:5 step:1380(5022), a_t=[s= 1.00, t= 0.599187, b= 0.000000], r_t=[r= 0.28, prog= 1.33, pen=-1.06, r_old= 0.28], Reward= -721.00 / -706.17 /  2078.61, epsilon=  0.983, speed=  0.52, gear= 1, damage= 1298.00
Ep:5 step:1400(5042), a_t=[s= 0.55, t= 0.431016, b= 0.000000], r_t=[r= 0.25, prog= 1.06, pen=-0.81, r_old= 0.25], Reward= -713.76 / -698.93 /  2078.61, epsilon=  0.983, speed=  0.40, gear= 1, damage= 1298.00
Ep:5 step:1420(5062), a_t=[s=-0.32, t= 0.612985, b= 0.000000], r_t=[r= 1.64, prog= 5.78, pen=-4.14, r_old= 1.64], Reward= -699.38 / -684.55 /  2078.61, epsilon=  0.983, speed=  2.10, gear= 1, damage= 1298.00
Ep:5 step:1440(5082), a_t=[s= 1.00, t= 0.532789, b= 0.000000], r_t=[r= 0.77, prog= 2.48, pen=-1.72, r_old= 0.77], Reward= -682.72 / -667.88 /  2078.61, epsilon=  0.983, speed=  0.89, gear= 1, damage= 1298.00
Ep:5 step:1460(5102), a_t=[s= 0.39, t= 0.338455, b= 0.000000], r_t=[r= 3.44, prog= 9.82, pen=-6.38, r_old= 3.44], Reward= -642.39 / -627.56 /  2078.61, epsilon=  0.983, speed=  3.41, gear= 1, damage= 1298.00
Ep:5 step:1480(5122), a_t=[s= 0.76, t= 0.530137, b= 0.000000], r_t=[r=-5.90, prog= 16.50, pen=-22.40, r_old=-12.00], Reward= -587.31 / -583.56 /  2078.61, epsilon=  0.983, speed=  5.66, gear= 1, damage= 1316.00
Ep:5 step:1500(5142), a_t=[s= 0.36, t= 0.380696, b= 0.000000], r_t=[r= 4.80, prog= 12.91, pen=-8.11, r_old= 4.80], Reward= -521.02 / -523.57 /  2078.61, epsilon=  0.983, speed=  4.42, gear= 1, damage= 1325.00
Ep:5 step:1520(5162), a_t=[s=-0.12, t= 0.461186, b= 0.000000], r_t=[r=-28.20, prog= 84.46, pen=-112.66, r_old=-52.00], Reward= -160.81 / -204.71 /  2078.61, epsilon=  0.983, speed=  30.85, gear= 1, damage= 1389.00
META = 1 ... Running backwards
=============================================================
 starting episode: 6/2000
### TORCS is RELAUNCHED ###
Client connected on 3101..............
Ep:6 step:0(5167), a_t=[s= 1.00, t= 0.431089, b= 0.000000], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  2078.61, epsilon=  0.983, speed=  0.20, gear= 1, damage= 0.00
Ep:6 step:20(5187), a_t=[s=-0.21, t= 0.413635, b= 0.000000], r_t=[r= 29.61, prog= 111.94, pen=-82.33, r_old= 29.61], Reward=  755.57 /  755.57 /  2078.61, epsilon=  0.983, speed=  45.06, gear= 1, damage= 0.00
Ep:6 step:40(5207), a_t=[s= 1.00, t= 0.600040, b= 0.000000], r_t=[r= 93.84, prog= 185.96, pen=-92.13, r_old= 93.84], Reward=  2164.06 /  2137.67 /  2078.61, epsilon=  0.983, speed=  62.92, gear= 2, damage= 35.00
Ep:6 step:60(5227), a_t=[s= 0.50, t= 0.569164, b= 0.000000], r_t=[r=-0.10, prog= 0.38, pen=-0.48, r_old=-0.10], Reward=  2147.71 /  2137.87 /  2078.61, epsilon=  0.983, speed=  0.21, gear= 1, damage= 52.00
Ep:6 step:80(5247), a_t=[s= 1.00, t= 0.572664, b= 0.000000], r_t=[r=-0.01, prog=-0.01, pen= 0.00, r_old=-0.01], Reward=  2146.36 /  2136.53 /  2078.61, epsilon=  0.983, speed= -0.01, gear= 1, damage= 52.00
Ep:6 step:100(5267), a_t=[s= 1.00, t= 0.233573, b= 0.000000], r_t=[r=-0.02, prog= 0.20, pen=-0.21, r_old=-0.02], Reward=  2144.69 /  2134.86 /  2078.61, epsilon=  0.982, speed=  0.10, gear= 1, damage= 52.00
Ep:6 step:120(5287), a_t=[s= 0.47, t= 0.345775, b= 0.000000], r_t=[r=-0.00, prog= 0.06, pen=-0.06, r_old=-0.00], Reward=  2144.05 /  2134.22 /  2078.61, epsilon=  0.982, speed=  0.03, gear= 1, damage= 52.00
Ep:6 step:140(5307), a_t=[s=-0.26, t= 0.530541, b= 0.000000], r_t=[r=-0.01, prog= 0.92, pen=-0.92, r_old=-0.01], Reward=  2143.71 /  2133.88 /  2078.61, epsilon=  0.982, speed=  0.42, gear= 1, damage= 52.00
Ep:6 step:160(5327), a_t=[s= 1.00, t= 0.416897, b= 0.000000], r_t=[r= 0.02, prog= 0.36, pen=-0.35, r_old= 0.02], Reward=  2144.02 /  2134.19 /  2078.61, epsilon=  0.982, speed=  0.16, gear= 1, damage= 52.00
Ep:6 step:180(5347), a_t=[s= 0.94, t= 0.602692, b= 0.000000], r_t=[r= 0.11, prog= 1.29, pen=-1.18, r_old= 0.11], Reward=  2145.01 /  2135.18 /  2078.61, epsilon=  0.982, speed=  0.55, gear= 1, damage= 52.00
Ep:6 step:200(5367), a_t=[s=-0.08, t= 0.510322, b= 0.000000], r_t=[r= 0.14, prog= 1.04, pen=-0.90, r_old= 0.14], Reward=  2147.43 /  2137.60 /  2078.61, epsilon=  0.982, speed=  0.43, gear= 1, damage= 52.00
Ep:6 step:220(5387), a_t=[s= 1.00, t= 0.555403, b= 0.000000], r_t=[r= 0.20, prog= 1.14, pen=-0.93, r_old= 0.20], Reward=  2152.04 /  2142.21 /  2078.61, epsilon=  0.982, speed=  0.45, gear= 1, damage= 52.00
Ep:6 step:240(5407), a_t=[s= 1.00, t= 0.404228, b= 0.000000], r_t=[r= 0.19, prog= 0.97, pen=-0.78, r_old= 0.19], Reward=  2156.56 /  2146.73 /  2078.61, epsilon=  0.982, speed=  0.38, gear= 1, damage= 52.00
Ep:6 step:260(5427), a_t=[s= 1.00, t= 0.393405, b= 0.000000], r_t=[r= 0.20, prog= 0.88, pen=-0.68, r_old= 0.20], Reward=  2164.18 /  2154.35 /  2078.61, epsilon=  0.982, speed=  0.33, gear= 1, damage= 52.00
Ep:6 step:280(5447), a_t=[s= 1.00, t= 0.446458, b= 0.000000], r_t=[r= 0.29, prog= 1.10, pen=-0.81, r_old= 0.29], Reward=  2174.03 /  2164.20 /  2078.61, epsilon=  0.982, speed=  0.41, gear= 1, damage= 52.00
Ep:6 step:300(5467), a_t=[s= 0.03, t= 0.514988, b= 0.000000], r_t=[r= 0.77, prog= 2.64, pen=-1.86, r_old= 0.77], Reward=  2188.95 /  2179.12 /  2078.61, epsilon=  0.982, speed=  0.95, gear= 1, damage= 52.00
Ep:6 step:320(5487), a_t=[s=-0.30, t= 0.446489, b= 0.000000], r_t=[r= 3.95, prog= 11.83, pen=-7.87, r_old= 3.95], Reward=  2214.69 /  2204.86 /  2078.61, epsilon=  0.982, speed=  4.15, gear= 1, damage= 52.00
Ep:6 step:340(5507), a_t=[s=-0.60, t= 0.457057, b= 0.000000], r_t=[r= 3.66, prog= 9.83, pen=-6.17, r_old= 3.66], Reward=  2270.64 /  2260.81 /  2078.61, epsilon=  0.982, speed=  3.37, gear= 1, damage= 52.00
Ep:6 step:360(5527), a_t=[s= 1.00, t= 0.504256, b= 0.000000], r_t=[r= 16.34, prog= 41.35, pen=-25.02, r_old= 16.34], Reward=  2467.73 /  2457.90 /  2078.61, epsilon=  0.982, speed=  13.98, gear= 1, damage= 52.00
Ep:6 step:380(5547), a_t=[s= 0.78, t= 0.579575, b= 0.000000], r_t=[r= 0.35, prog= 1.57, pen=-1.22, r_old= 0.35], Reward=  2597.65 /  2578.22 /  2078.61, epsilon=  0.982, speed=  0.60, gear= 1, damage= 63.00
Ep:6 step:400(5567), a_t=[s=-0.24, t= 0.495027, b= 0.000000], r_t=[r= 0.95, prog= 3.73, pen=-2.79, r_old= 0.95], Reward=  2607.34 /  2587.92 /  2078.61, epsilon=  0.981, speed=  1.39, gear= 1, damage= 63.00
Ep:6 step:420(5587), a_t=[s= 0.62, t= 0.579004, b= 0.000000], r_t=[r= 0.84, prog= 2.81, pen=-1.97, r_old= 0.84], Reward=  2623.83 /  2604.41 /  2078.61, epsilon=  0.981, speed=  1.01, gear= 1, damage= 63.00
Ep:6 step:440(5607), a_t=[s= 0.70, t= 0.612109, b= 0.000000], r_t=[r= 1.22, prog= 3.72, pen=-2.50, r_old= 1.22], Reward=  2648.03 /  2628.61 /  2078.61, epsilon=  0.981, speed=  1.31, gear= 1, damage= 63.00
Ep:6 step:460(5627), a_t=[s= 0.42, t= 0.595888, b= 0.000000], r_t=[r= 3.26, prog= 8.59, pen=-5.33, r_old= 3.26], Reward=  2720.72 /  2701.30 /  2078.61, epsilon=  0.981, speed=  2.93, gear= 1, damage= 63.00
Ep:6 step:480(5647), a_t=[s=-0.67, t= 0.422682, b= 0.000000], r_t=[r= 3.88, prog= 10.82, pen=-6.94, r_old= 3.88], Reward=  2817.93 /  2798.51 /  2078.61, epsilon=  0.981, speed=  3.74, gear= 1, damage= 63.00
Ep:6 step:500(5667), a_t=[s=-0.22, t= 0.508480, b= 0.000000], r_t=[r= 5.11, prog= 13.29, pen=-8.18, r_old= 5.11], Reward=  2884.87 /  2865.44 /  2078.61, epsilon=  0.981, speed=  4.52, gear= 1, damage= 63.00
Ep:6 step:520(5687), a_t=[s= 0.76, t= 0.570599, b= 0.000000], r_t=[r= 1.78, prog= 4.96, pen=-3.17, r_old= 1.78], Reward=  2966.69 /  2936.29 /  2078.61, epsilon=  0.981, speed=  1.71, gear= 1, damage= 76.00
Ep:6 step:540(5707), a_t=[s= 0.04, t= 0.654700, b= 0.000000], r_t=[r= 5.72, prog= 16.57, pen=-10.86, r_old= 5.72], Reward=  3058.89 /  3017.21 /  2078.61, epsilon=  0.981, speed=  5.77, gear= 1, damage= 83.00
Ep:6 step:560(5727), a_t=[s=-0.00, t= 0.531566, b= 0.000000], r_t=[r= 5.87, prog= 15.97, pen=-10.10, r_old= 5.87], Reward=  3105.36 /  3063.67 /  2078.61, epsilon=  0.981, speed=  5.48, gear= 1, damage= 83.00
Ep:6 step:580(5747), a_t=[s= 0.85, t= 0.461378, b= 0.000000], r_t=[r= 1.62, prog= 4.32, pen=-2.70, r_old= 1.62], Reward=  3169.11 /  3127.42 /  2078.61, epsilon=  0.981, speed=  1.48, gear= 1, damage= 83.00
Ep:6 step:600(5767), a_t=[s=-1.00, t= 0.391765, b= 0.000000], r_t=[r= 6.17, prog= 16.27, pen=-10.11, r_old= 6.17], Reward=  3249.82 /  3203.97 /  2078.61, epsilon=  0.981, speed=  5.56, gear= 1, damage= 84.00
Ep:6 step:620(5787), a_t=[s= 0.28, t= 0.400042, b= 0.000000], r_t=[r= 0.70, prog= 2.18, pen=-1.48, r_old= 0.70], Reward=  3310.10 /  3256.21 /  2078.61, epsilon=  0.981, speed=  0.77, gear= 1, damage= 149.00
Ep:6 step:640(5807), a_t=[s= 1.00, t= 0.502347, b= 0.000000], r_t=[r= 1.77, prog= 4.97, pen=-3.21, r_old= 1.77], Reward=  3346.71 /  3292.82 /  2078.61, epsilon=  0.981, speed=  1.72, gear= 1, damage= 149.00
Ep:6 step:660(5827), a_t=[s= 1.00, t= 0.532860, b= 0.000000], r_t=[r= 1.08, prog= 3.00, pen=-1.92, r_old= 1.08], Reward=  3389.20 /  3335.31 /  2078.61, epsilon=  0.981, speed=  1.03, gear= 1, damage= 149.00
Ep:6 step:680(5847), a_t=[s= 0.70, t= 0.543989, b= 0.000000], r_t=[r=-245.37, prog= 6.88, pen=-252.24, r_old=-247.00], Reward=  3280.33 /  3208.35 /  2078.61, epsilon=  0.981, speed=  2.60, gear= 1, damage= 437.00
Ep:6 step:700(5867), a_t=[s=-0.01, t= 0.423334, b= 0.000000], r_t=[r= 0.33, prog= 1.41, pen=-1.08, r_old= 0.33], Reward=  3290.43 /  3218.45 /  2078.61, epsilon=  0.980, speed=  0.53, gear= 1, damage= 437.00
Ep:6 step:720(5887), a_t=[s= 1.00, t= 0.466693, b= 0.000000], r_t=[r= 0.40, prog= 1.42, pen=-1.02, r_old= 0.40], Reward=  3304.62 /  3232.64 /  2078.61, epsilon=  0.980, speed=  0.52, gear= 1, damage= 437.00
Ep:6 step:740(5907), a_t=[s= 0.75, t= 0.426101, b= 0.000000], r_t=[r= 2.09, prog= 6.06, pen=-3.97, r_old= 2.09], Reward=  3342.09 /  3270.11 /  2078.61, epsilon=  0.980, speed=  2.11, gear= 1, damage= 437.00
Ep:6 step:760(5927), a_t=[s=-0.05, t= 0.535111, b= 0.000000], r_t=[r= 4.00, prog= 11.60, pen=-7.60, r_old= 4.00], Reward=  3375.94 /  3299.08 /  2078.61, epsilon=  0.980, speed=  4.04, gear= 1, damage= 465.00
Ep:6 step:780(5947), a_t=[s= 1.00, t= 0.520797, b= 0.000000], r_t=[r= 2.65, prog= 7.33, pen=-4.67, r_old= 2.65], Reward=  3429.73 /  3352.87 /  2078.61, epsilon=  0.980, speed=  2.52, gear= 1, damage= 465.00
Ep:6 step:800(5967), a_t=[s= 0.68, t= 0.496771, b= 0.000000], r_t=[r= 1.87, prog= 5.33, pen=-3.46, r_old= 1.87], Reward=  3463.98 /  3384.47 /  2078.61, epsilon=  0.980, speed=  1.85, gear= 1, damage= 483.00
Ep:6 step:820(5987), a_t=[s=-0.40, t= 0.481965, b= 0.000000], r_t=[r= 3.12, prog= 8.43, pen=-5.31, r_old= 3.12], Reward=  3506.89 /  3427.38 /  2078.61, epsilon=  0.980, speed=  2.89, gear= 1, damage= 483.00
Ep:6 step:840(6007), a_t=[s= 0.16, t= 0.476351, b= 0.000000], r_t=[r= 3.93, prog= 10.31, pen=-6.39, r_old= 3.93], Reward=  3609.89 /  3530.38 /  2078.61, epsilon=  0.980, speed=  3.51, gear= 1, damage= 483.00
Ep:6 step:860(6027), a_t=[s= 0.84, t= 0.540396, b= 0.000000], r_t=[r= 0.82, prog= 2.48, pen=-1.67, r_old= 0.82], Reward=  3525.72 /  3434.56 /  2078.61, epsilon=  0.980, speed=  0.87, gear= 1, damage= 638.00
Ep:6 step:880(6047), a_t=[s= 0.37, t= 0.333215, b= 0.000000], r_t=[r= 1.44, prog= 4.11, pen=-2.66, r_old= 1.44], Reward=  3569.51 /  3478.35 /  2078.61, epsilon=  0.980, speed=  1.42, gear= 1, damage= 638.00
Ep:6 step:900(6067), a_t=[s= 0.53, t= 0.432147, b= 0.000000], r_t=[r= 4.29, prog= 11.40, pen=-7.10, r_old= 4.29], Reward=  3632.06 /  3540.89 /  2078.61, epsilon=  0.980, speed=  3.89, gear= 1, damage= 638.00
Ep:6 step:920(6087), a_t=[s= 1.00, t= 0.620605, b= 0.000000], r_t=[r= 8.74, prog= 22.57, pen=-13.83, r_old= 8.74], Reward=  3734.61 /  3643.45 /  2078.61, epsilon=  0.980, speed=  7.67, gear= 1, damage= 638.00
Ep:6 step:940(6107), a_t=[s= 1.00, t= 0.493152, b= 0.000000], r_t=[r= 0.81, prog= 2.40, pen=-1.59, r_old= 0.81], Reward=  3740.48 /  3633.96 /  2078.61, epsilon=  0.980, speed=  0.84, gear= 1, damage= 712.00
Ep:6 step:960(6127), a_t=[s= 0.05, t= 0.605128, b= 0.000000], r_t=[r= 3.57, prog= 9.61, pen=-6.05, r_old= 3.57], Reward=  3789.09 /  3682.57 /  2078.61, epsilon=  0.980, speed=  3.29, gear= 1, damage= 712.00
Ep:6 step:980(6147), a_t=[s= 0.29, t= 0.588920, b= 0.000000], r_t=[r= 3.19, prog= 9.02, pen=-5.82, r_old= 3.19], Reward=  3868.84 /  3751.55 /  2078.61, epsilon=  0.980, speed=  3.12, gear= 1, damage= 733.00
Ep:6 step:1000(6167), a_t=[s= 0.12, t= 0.462458, b= 0.000000], r_t=[r= 5.90, prog= 15.26, pen=-9.37, r_old= 5.90], Reward=  3935.78 /  3818.49 /  2078.61, epsilon=  0.979, speed=  5.18, gear= 1, damage= 733.00
Ep:6 step:1020(6187), a_t=[s= 1.00, t= 0.664865, b= 0.000000], r_t=[r= 2.13, prog= 6.11, pen=-3.99, r_old= 2.13], Reward=  3967.21 /  3844.33 /  2078.61, epsilon=  0.979, speed=  2.13, gear= 1, damage= 787.00
Ep:6 step:1040(6207), a_t=[s= 1.00, t= 0.417665, b= 0.000000], r_t=[r= 1.17, prog= 3.15, pen=-1.98, r_old= 1.17], Reward=  4044.88 /  3921.99 /  2078.61, epsilon=  0.979, speed=  1.08, gear= 1, damage= 787.00
Ep:6 step:1060(6227), a_t=[s=-1.00, t= 0.635636, b= 0.000000], r_t=[r= 15.43, prog= 36.20, pen=-20.77, r_old= 15.43], Reward=  4140.90 /  4010.43 /  2078.61, epsilon=  0.979, speed=  12.12, gear= 1, damage= 802.00
Ep:6 step:1080(6247), a_t=[s= 0.11, t= 0.644244, b= 0.000000], r_t=[r= 3.42, prog= 20.59, pen=-17.17, r_old= 3.42], Reward=  4462.38 /  4331.92 /  2078.61, epsilon=  0.979, speed=  8.25, gear= 1, damage= 802.00
Ep:6 step:1100(6267), a_t=[s= 0.15, t= 0.570655, b= 0.000000], r_t=[r= 0.56, prog= 2.17, pen=-1.61, r_old= 0.56], Reward=  4484.51 /  4354.05 /  2078.61, epsilon=  0.979, speed=  0.81, gear= 1, damage= 802.00
Ep:6 step:1120(6287), a_t=[s= 0.29, t= 0.490398, b= 0.000000], r_t=[r= 0.69, prog= 2.36, pen=-1.66, r_old= 0.69], Reward=  4501.10 /  4370.63 /  2078.61, epsilon=  0.979, speed=  0.85, gear= 1, damage= 802.00
Ep:6 step:1140(6307), a_t=[s= 0.14, t= 0.527794, b= 0.000000], r_t=[r= 4.64, prog= 13.39, pen=-8.76, r_old= 4.64], Reward=  4558.56 /  4428.09 /  2078.61, epsilon=  0.979, speed=  4.66, gear= 1, damage= 802.00
Ep:6 step:1160(6327), a_t=[s= 0.28, t= 0.489712, b= 0.000000], r_t=[r= 2.96, prog= 8.65, pen=-5.68, r_old= 2.96], Reward=  4628.89 /  4493.04 /  2078.61, epsilon=  0.979, speed=  3.02, gear= 1, damage= 849.00
Ep:6 step:1180(6347), a_t=[s=-0.12, t= 0.485130, b= 0.000000], r_t=[r= 4.72, prog= 12.47, pen=-7.75, r_old= 4.72], Reward=  4683.66 /  4547.81 /  2078.61, epsilon=  0.979, speed=  4.25, gear= 1, damage= 849.00
Ep:6 step:1200(6367), a_t=[s= 1.00, t= 0.661001, b= 0.000000], r_t=[r= 5.96, prog= 15.90, pen=-9.94, r_old= 5.96], Reward=  4805.66 /  4669.81 /  2078.61, epsilon=  0.979, speed=  5.44, gear= 1, damage= 849.00
Ep:6 step:1220(6387), a_t=[s=-0.45, t= 0.542973, b= 0.000000], r_t=[r= 10.19, prog= 25.91, pen=-15.72, r_old= 10.19], Reward=  4922.32 /  4786.47 /  2078.61, epsilon=  0.979, speed=  8.77, gear= 1, damage= 849.00
Ep:6 step:1240(6407), a_t=[s=-0.13, t= 0.639368, b= 0.000000], r_t=[r= 4.71, prog= 43.40, pen=-38.70, r_old= 4.71], Reward=  5258.81 /  5122.96 /  2078.61, epsilon=  0.979, speed=  18.23, gear= 1, damage= 849.00
META = 1 ... Running backwards
=============================================================
 starting episode: 7/2000
Client connected on 3101..............
Ep:7 step:0(6411), a_t=[s= 0.64, t= 0.540934, b= 0.000000], r_t=[r= 0.24, prog= 0.24, pen=-0.00, r_old= 0.24], Reward=  0.24 /  0.24 /  5237.44, epsilon=  0.979, speed=  0.08, gear= 1, damage= 0.00
Ep:7 step:20(6431), a_t=[s=-0.78, t= 0.584469, b= 0.000000], r_t=[r= 79.92, prog= 98.80, pen=-18.88, r_old= 79.92], Reward=  964.66 /  964.66 /  5237.44, epsilon=  0.979, speed=  37.75, gear= 1, damage= 0.00
Ep:7 step:40(6451), a_t=[s= 0.79, t= 0.409953, b= 0.000000], r_t=[r= 38.94, prog= 178.45, pen=-139.51, r_old= 38.94], Reward=  3173.68 /  3173.68 /  5237.44, epsilon=  0.978, speed=  67.25, gear= 2, damage= 0.00
Ep:7 step:60(6471), a_t=[s= 0.40, t= 0.353909, b= 0.000000], r_t=[r= 20.11, prog= 96.33, pen=-76.22, r_old= 20.11], Reward=  3798.52 /  3685.33 /  5237.44, epsilon=  0.978, speed=  37.29, gear= 1, damage= 424.00
Ep:7 step:80(6491), a_t=[s=-0.85, t= 0.641043, b= 0.000000], r_t=[r=-0.05, prog= 0.17, pen=-0.23, r_old=-0.05], Reward=  3802.35 /  3689.16 /  5237.44, epsilon=  0.978, speed=  0.10, gear= 1, damage= 424.00
Ep:7 step:100(6511), a_t=[s=-1.00, t= 0.498775, b= 0.000000], r_t=[r=-0.07, prog= 0.37, pen=-0.44, r_old=-0.07], Reward=  3800.20 /  3687.01 /  5237.44, epsilon=  0.978, speed=  0.20, gear= 1, damage= 424.00
Ep:7 step:120(6531), a_t=[s=-0.26, t= 0.463590, b= 0.000000], r_t=[r=-0.03, prog= 0.18, pen=-0.20, r_old=-0.03], Reward=  3798.91 /  3685.72 /  5237.44, epsilon=  0.978, speed=  0.09, gear= 1, damage= 424.00
Ep:7 step:140(6551), a_t=[s= 0.63, t= 0.535229, b= 0.000000], r_t=[r=-0.03, prog= 0.76, pen=-0.78, r_old=-0.03], Reward=  3797.74 /  3684.54 /  5237.44, epsilon=  0.978, speed=  0.36, gear= 1, damage= 424.00
Ep:7 step:160(6571), a_t=[s=-0.15, t= 0.518984, b= 0.000000], r_t=[r= 0.02, prog= 0.61, pen=-0.59, r_old= 0.02], Reward=  3797.72 /  3684.53 /  5237.44, epsilon=  0.978, speed=  0.27, gear= 1, damage= 424.00
Ep:7 step:180(6591), a_t=[s=-0.87, t= 0.443618, b= 0.000000], r_t=[r= 0.14, prog= 1.31, pen=-1.17, r_old= 0.14], Reward=  3799.26 /  3686.06 /  5237.44, epsilon=  0.978, speed=  0.55, gear= 1, damage= 424.00
Ep:7 step:200(6611), a_t=[s=-0.82, t= 0.559462, b= 0.000000], r_t=[r= 0.64, prog= 3.01, pen=-2.37, r_old= 0.64], Reward=  3807.03 /  3693.84 /  5237.44, epsilon=  0.978, speed=  1.16, gear= 1, damage= 424.00
Ep:7 step:220(6631), a_t=[s= 1.00, t= 0.516253, b= 0.000000], r_t=[r= 1.34, prog= 4.17, pen=-2.83, r_old= 1.34], Reward=  3836.98 /  3723.79 /  5237.44, epsilon=  0.978, speed=  1.48, gear= 1, damage= 424.00
Ep:7 step:240(6651), a_t=[s=-1.00, t= 0.334899, b= 0.000000], r_t=[r= 11.46, prog= 64.39, pen=-52.93, r_old= 11.46], Reward=  4085.99 /  3972.80 /  5237.44, epsilon=  0.978, speed=  28.26, gear= 1, damage= 424.00
META = 1 ... Running backwards
=============================================================
 starting episode: 8/2000
Client connected on 3101..............
Ep:8 step:0(6670), a_t=[s=-1.00, t= 0.442253, b= 0.000000], r_t=[r=-0.17, prog=-0.17, pen= 0.00, r_old=-0.17], Reward= -0.17 / -0.17 /  5237.44, epsilon=  0.978, speed= -0.06, gear= 1, damage= 0.00
Ep:8 step:20(6690), a_t=[s=-0.07, t= 0.378902, b= 0.000000], r_t=[r= 81.82, prog= 119.24, pen=-37.42, r_old= 81.82], Reward=  860.97 /  860.97 /  5237.44, epsilon=  0.978, speed=  41.59, gear= 1, damage= 0.00
Ep:8 step:40(6710), a_t=[s= 0.87, t= 0.306134, b= 0.000000], r_t=[r= 0.46, prog= 3.00, pen=-2.53, r_old= 0.46], Reward=  1205.34 /  1212.68 /  5237.44, epsilon=  0.978, speed=  1.10, gear= 1, damage= 224.00
Ep:8 step:60(6730), a_t=[s= 0.64, t= 0.559910, b= 0.000000], r_t=[r= 1.61, prog= 7.52, pen=-5.91, r_old= 1.61], Reward=  1220.82 /  1228.15 /  5237.44, epsilon=  0.978, speed=  2.65, gear= 1, damage= 224.00
Ep:8 step:80(6750), a_t=[s= 0.39, t= 0.526456, b= 0.000000], r_t=[r= 11.43, prog= 34.59, pen=-23.16, r_old= 11.43], Reward=  1285.38 /  1292.72 /  5237.44, epsilon=  0.977, speed=  11.57, gear= 1, damage= 224.00
Ep:8 step:100(6770), a_t=[s= 1.00, t= 0.425677, b= 0.000000], r_t=[r= 113.25, prog= 149.91, pen=-36.66, r_old= 113.25], Reward=  2201.55 /  2208.89 /  5237.44, epsilon=  0.977, speed=  49.97, gear= 2, damage= 224.00
Ep:8 step:120(6790), a_t=[s= 0.21, t= 0.443482, b= 0.000000], r_t=[r=-27.59, prog= 15.89, pen=-43.48, r_old=-27.59], Reward=  3929.04 /  3911.76 /  5237.44, epsilon=  0.977, speed=  17.90, gear= 1, damage= 227.00
META = 1 ... Running backwards
=============================================================
 starting episode: 9/2000
Client connected on 3101..............
Ep:9 step:0(6794), a_t=[s=-1.00, t= 0.449806, b= 0.000000], r_t=[r=-0.18, prog=-0.18, pen= 0.00, r_old=-0.18], Reward= -0.18 / -0.18 /  5237.44, epsilon=  0.977, speed= -0.06, gear= 1, damage= 0.00
Ep:9 step:20(6814), a_t=[s= 1.00, t= 0.432621, b= 0.000000], r_t=[r= 90.37, prog= 106.18, pen=-15.81, r_old= 90.37], Reward=  823.25 /  823.25 /  5237.44, epsilon=  0.977, speed=  35.42, gear= 1, damage= 0.00
Ep:9 step:40(6834), a_t=[s= 0.58, t= 0.375785, b= 0.000000], r_t=[r= 175.89, prog= 196.92, pen=-21.03, r_old= 175.89], Reward=  3673.89 /  3673.89 /  5237.44, epsilon=  0.977, speed=  67.50, gear= 2, damage= 0.00
Ep:9 step:60(6854), a_t=[s= 1.00, t= 0.512109, b= 0.000000], r_t=[r= 86.59, prog= 227.73, pen=-141.14, r_old= 86.59], Reward=  7131.97 /  7131.97 /  5237.44, epsilon=  0.977, speed=  81.24, gear= 3, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 10/2000
Client connected on 3101..............
Ep:10 step:0(6863), a_t=[s=-0.05, t= 0.453200, b= 0.000000], r_t=[r= 0.10, prog= 0.10, pen=-0.00, r_old= 0.10], Reward=  0.10 /  0.10 /  7421.91, epsilon=  0.977, speed=  0.03, gear= 1, damage= 0.00
Ep:10 step:20(6883), a_t=[s= 0.20, t= 0.351671, b= 0.000000], r_t=[r= 110.63, prog= 123.47, pen=-12.85, r_old= 110.63], Reward=  919.59 /  919.59 /  7421.91, epsilon=  0.977, speed=  41.18, gear= 1, damage= 0.00
Ep:10 step:40(6903), a_t=[s= 0.49, t= 0.600318, b= 0.000000], r_t=[r= 166.34, prog= 201.26, pen=-34.91, r_old= 166.34], Reward=  3870.28 /  3870.28 /  7421.91, epsilon=  0.977, speed=  67.69, gear= 2, damage= 0.00
Ep:10 step:60(6923), a_t=[s= 0.42, t= 0.459549, b= 0.005037], r_t=[r=-16.05, prog= 9.52, pen=-25.57, r_old=-16.05], Reward=  5433.67 /  5428.20 /  7421.91, epsilon=  0.977, speed=  10.53, gear= 1, damage= 161.00
