=============================================================
 starting episode: 100/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:100 step:0(101633), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.00 / -0.00 /  4879.33, epsilon=  0.688, speed= -0.00, gear= 1, damage= 0.00
Ep:113 step:340(122200), a_t=[s=-1.00, t= 0.272646, b= 0.290191], r_t=[r=-0.20, prog=-0.19, pen=-0.01, r_old=-0.20], Reward=  198.92 /  198.92 /  4879.33, epsilon=  0.626, speed= -0.06, gear= 1, damage= 0.00
Ep:113 step:360(122220), a_t=[s=-0.72, t= 0.358242, b= 0.311496], r_t=[r=-0.27, prog=-0.26, pen=-0.01, r_old=-0.27], Reward=  209.52 /  209.52 /  4879.33, epsilon=  0.626, speed= -0.09, gear= 1, damage= 0.00
Ep:113 step:380(122240), a_t=[s=-0.67, t= 0.334648, b= 0.343180], r_t=[r= 0.93, prog= 1.00, pen=-0.07, r_old= 0.93], Reward=  219.31 /  219.31 /  4879.33, epsilon=  0.626, speed=  0.34, gear= 1, damage= 0.00
Ep:113 step:400(122260), a_t=[s=-1.00, t= 0.307117, b= 0.303636], r_t=[r= 0.55, prog= 0.59, pen=-0.04, r_old= 0.55], Reward=  226.12 /  226.12 /  4879.33, epsilon=  0.626, speed=  0.20, gear= 1, damage= 0.00
Ep:113 step:420(122280), a_t=[s=-0.58, t= 0.391476, b= 0.303060], r_t=[r= 0.48, prog= 0.52, pen=-0.04, r_old= 0.48], Reward=  235.72 /  235.72 /  4879.33, epsilon=  0.626, speed=  0.18, gear= 1, damage= 0.00
Ep:113 step:440(122300), a_t=[s=-0.65, t= 0.236780, b= 0.290971], r_t=[r= 0.33, prog= 0.36, pen=-0.03, r_old= 0.33], Reward=  246.13 /  246.13 /  4879.33, epsilon=  0.626, speed=  0.12, gear= 1, damage= 0.00
Ep:113 step:460(122320), a_t=[s=-1.00, t= 0.317788, b= 0.405238], r_t=[r= 0.90, prog= 0.98, pen=-0.08, r_old= 0.90], Reward=  253.06 /  253.06 /  4879.33, epsilon=  0.626, speed=  0.33, gear= 1, damage= 0.00
Ep:113 step:480(122340), a_t=[s=-0.00, t= 0.306320, b= 0.381068], r_t=[r= 0.15, prog= 0.17, pen=-0.01, r_old= 0.15], Reward=  258.58 /  258.58 /  4879.33, epsilon=  0.626, speed=  0.06, gear= 1, damage= 0.00
Ep:113 step:500(122360), a_t=[s= 0.34, t= 0.419554, b= 0.316072], r_t=[r= 0.62, prog= 0.68, pen=-0.06, r_old= 0.62], Reward=  269.47 /  269.47 /  4879.33, epsilon=  0.625, speed=  0.23, gear= 1, damage= 0.00
Ep:113 step:520(122380), a_t=[s=-0.40, t= 0.404347, b= 0.347928], r_t=[r= 0.17, prog= 0.18, pen=-0.02, r_old= 0.17], Reward=  280.30 /  280.30 /  4879.33, epsilon=  0.625, speed=  0.06, gear= 1, damage= 0.00
Ep:113 step:540(122400), a_t=[s=-0.66, t= 0.303293, b= 0.282052], r_t=[r= 0.23, prog= 0.25, pen=-0.02, r_old= 0.23], Reward=  287.99 /  287.99 /  4879.33, epsilon=  0.625, speed=  0.09, gear= 1, damage= 0.00
Ep:113 step:560(122420), a_t=[s= 0.73, t= 0.295117, b= 0.326955], r_t=[r= 0.54, prog= 0.60, pen=-0.06, r_old= 0.54], Reward=  295.18 /  295.18 /  4879.33, epsilon=  0.625, speed=  0.21, gear= 1, damage= 0.00
Ep:113 step:580(122440), a_t=[s=-0.87, t= 0.316781, b= 0.259946], r_t=[r= 0.22, prog= 0.24, pen=-0.02, r_old= 0.22], Reward=  301.09 /  301.09 /  4879.33, epsilon=  0.625, speed=  0.08, gear= 1, damage= 0.00
Ep:113 step:600(122460), a_t=[s=-0.88, t= 0.322958, b= 0.298797], r_t=[r= 0.66, prog= 0.74, pen=-0.08, r_old= 0.66], Reward=  306.67 /  306.67 /  4879.33, epsilon=  0.625, speed=  0.25, gear= 1, damage= 0.00
Ep:113 step:620(122480), a_t=[s=-1.00, t= 0.433772, b= 0.326186], r_t=[r= 0.09, prog= 0.10, pen=-0.01, r_old= 0.09], Reward=  314.02 /  314.02 /  4879.33, epsilon=  0.625, speed=  0.04, gear= 1, damage= 0.00
Ep:113 step:640(122500), a_t=[s= 0.15, t= 0.385902, b= 0.346830], r_t=[r= 0.35, prog= 0.40, pen=-0.05, r_old= 0.35], Reward=  324.56 /  324.56 /  4879.33, epsilon=  0.625, speed=  0.14, gear= 1, damage= 0.00
Ep:113 step:660(122520), a_t=[s=-0.75, t= 0.321653, b= 0.337201], r_t=[r= 0.01, prog= 0.01, pen=-0.00, r_old= 0.01], Reward=  330.84 /  330.84 /  4879.33, epsilon=  0.625, speed=  0.00, gear= 1, damage= 0.00
Ep:113 step:680(122540), a_t=[s=-1.00, t= 0.366934, b= 0.316649], r_t=[r= 0.43, prog= 0.49, pen=-0.06, r_old= 0.43], Reward=  338.81 /  338.81 /  4879.33, epsilon=  0.625, speed=  0.17, gear= 1, damage= 0.00
Ep:113 step:700(122560), a_t=[s=-0.74, t= 0.258138, b= 0.283726], r_t=[r= 0.33, prog= 0.38, pen=-0.05, r_old= 0.33], Reward=  344.78 /  344.78 /  4879.33, epsilon=  0.625, speed=  0.13, gear= 1, damage= 0.00
Ep:113 step:720(122580), a_t=[s=-1.00, t= 0.216023, b= 0.250691], r_t=[r= 0.98, prog= 1.12, pen=-0.14, r_old= 0.98], Reward=  350.34 /  350.34 /  4879.33, epsilon=  0.625, speed=  0.39, gear= 1, damage= 0.00
Ep:113 step:740(122600), a_t=[s= 0.04, t= 0.324144, b= 0.319299], r_t=[r= 0.26, prog= 0.29, pen=-0.04, r_old= 0.26], Reward=  358.52 /  358.52 /  4879.33, epsilon=  0.625, speed=  0.10, gear= 1, damage= 0.00
Ep:113 step:760(122620), a_t=[s=-0.27, t= 0.199334, b= 0.338025], r_t=[r= 0.36, prog= 0.42, pen=-0.06, r_old= 0.36], Reward=  366.72 /  366.72 /  4879.33, epsilon=  0.625, speed=  0.15, gear= 1, damage= 0.00
Ep:113 step:780(122640), a_t=[s=-0.78, t= 0.278684, b= 0.295671], r_t=[r= 0.15, prog= 0.18, pen=-0.03, r_old= 0.15], Reward=  376.59 /  376.59 /  4879.33, epsilon=  0.625, speed=  0.06, gear= 1, damage= 0.00
Ep:113 step:800(122660), a_t=[s=-0.82, t= 0.378691, b= 0.334237], r_t=[r= 0.28, prog= 0.32, pen=-0.05, r_old= 0.28], Reward=  380.37 /  380.37 /  4879.33, epsilon=  0.624, speed=  0.11, gear= 1, damage= 0.00
Ep:113 step:820(122680), a_t=[s=-0.97, t= 0.337045, b= 0.315454], r_t=[r=-0.20, prog=-0.19, pen=-0.02, r_old=-0.20], Reward=  388.13 /  388.13 /  4879.33, epsilon=  0.624, speed= -0.07, gear= 1, damage= 0.00
Ep:113 step:840(122700), a_t=[s= 0.11, t= 0.303099, b= 0.303220], r_t=[r=-0.15, prog=-0.14, pen=-0.01, r_old=-0.15], Reward=  396.79 /  396.79 /  4879.33, epsilon=  0.624, speed= -0.05, gear= 1, damage= 0.00
Ep:113 step:860(122720), a_t=[s=-1.00, t= 0.164153, b= 0.248832], r_t=[r= 0.55, prog= 0.66, pen=-0.11, r_old= 0.55], Reward=  403.35 /  403.35 /  4879.33, epsilon=  0.624, speed=  0.23, gear= 1, damage= 0.00
Ep:113 step:880(122740), a_t=[s=-1.00, t= 0.226609, b= 0.329631], r_t=[r=-0.21, prog=-0.20, pen=-0.02, r_old=-0.21], Reward=  410.00 /  410.00 /  4879.33, epsilon=  0.624, speed= -0.07, gear= 1, damage= 0.00
Ep:113 step:900(122760), a_t=[s=-0.59, t= 0.333651, b= 0.252911], r_t=[r=-0.12, prog=-0.11, pen=-0.01, r_old=-0.12], Reward=  412.97 /  412.97 /  4879.33, epsilon=  0.624, speed= -0.04, gear= 1, damage= 0.00
Ep:113 step:920(122780), a_t=[s=-0.81, t= 0.387846, b= 0.299657], r_t=[r= 0.22, prog= 0.27, pen=-0.05, r_old= 0.22], Reward=  419.32 /  419.32 /  4879.33, epsilon=  0.624, speed=  0.10, gear= 1, damage= 0.00
Ep:113 step:940(122800), a_t=[s=-0.52, t= 0.233611, b= 0.334246], r_t=[r= 0.39, prog= 0.47, pen=-0.08, r_old= 0.39], Reward=  424.47 /  424.47 /  4879.33, epsilon=  0.624, speed=  0.17, gear= 1, damage= 0.00
Ep:113 step:960(122820), a_t=[s=-0.92, t= 0.325099, b= 0.369299], r_t=[r= 0.42, prog= 0.51, pen=-0.09, r_old= 0.42], Reward=  429.59 /  429.59 /  4879.33, epsilon=  0.624, speed=  0.18, gear= 1, damage= 0.00
Ep:113 step:980(122840), a_t=[s= 0.04, t= 0.329090, b= 0.319599], r_t=[r= 0.30, prog= 0.37, pen=-0.07, r_old= 0.30], Reward=  432.91 /  432.91 /  4879.33, epsilon=  0.624, speed=  0.13, gear= 1, damage= 0.00
Ep:113 step:1000(122860), a_t=[s=-0.86, t= 0.322962, b= 0.288345], r_t=[r= 0.31, prog= 0.38, pen=-0.07, r_old= 0.31], Reward=  439.09 /  439.09 /  4879.33, epsilon=  0.624, speed=  0.14, gear= 1, damage= 0.00
Ep:113 step:1020(122880), a_t=[s=-0.51, t= 0.255593, b= 0.304204], r_t=[r= 0.73, prog= 0.90, pen=-0.17, r_old= 0.73], Reward=  445.15 /  445.15 /  4879.33, epsilon=  0.624, speed=  0.33, gear= 1, damage= 0.00
Ep:113 step:1040(122900), a_t=[s=-0.86, t= 0.374010, b= 0.356476], r_t=[r= 0.67, prog= 0.83, pen=-0.17, r_old= 0.67], Reward=  451.02 /  451.02 /  4879.33, epsilon=  0.624, speed=  0.30, gear= 1, damage= 0.00
Ep:113 step:1060(122920), a_t=[s=-0.24, t= 0.355342, b= 0.294442], r_t=[r= 0.20, prog= 0.25, pen=-0.05, r_old= 0.20], Reward=  457.92 /  457.92 /  4879.33, epsilon=  0.624, speed=  0.09, gear= 1, damage= 0.00
Ep:113 step:1080(122940), a_t=[s=-0.98, t= 0.319426, b= 0.342577], r_t=[r=-0.13, prog=-0.12, pen=-0.01, r_old=-0.13], Reward=  465.67 /  465.67 /  4879.33, epsilon=  0.624, speed= -0.04, gear= 1, damage= 0.00
Ep:113 step:1100(122960), a_t=[s=-0.94, t= 0.216189, b= 0.287196], r_t=[r=-0.20, prog=-0.19, pen=-0.02, r_old=-0.20], Reward=  471.29 /  471.29 /  4879.33, epsilon=  0.623, speed= -0.07, gear= 1, damage= 0.00
Ep:113 step:1120(122980), a_t=[s=-1.00, t= 0.278985, b= 0.306317], r_t=[r=-0.23, prog=-0.21, pen=-0.02, r_old=-0.23], Reward=  476.98 /  476.98 /  4879.33, epsilon=  0.623, speed= -0.08, gear= 1, damage= 0.00
Ep:113 step:1140(123000), a_t=[s=-0.62, t= 0.365660, b= 0.320326], r_t=[r=-0.12, prog=-0.11, pen=-0.01, r_old=-0.12], Reward=  480.99 /  480.99 /  4879.33, epsilon=  0.623, speed= -0.04, gear= 1, damage= 0.00
Ep:113 step:1160(123020), a_t=[s=-0.26, t= 0.258853, b= 0.279536], r_t=[r= 0.17, prog= 0.22, pen=-0.05, r_old= 0.17], Reward=  484.86 /  484.86 /  4879.33, epsilon=  0.623, speed=  0.08, gear= 1, damage= 0.00
Ep:113 step:1180(123040), a_t=[s=-0.42, t= 0.328561, b= 0.309265], r_t=[r= 1.43, prog= 1.86, pen=-0.43, r_old= 1.43], Reward=  491.25 /  491.25 /  4879.33, epsilon=  0.623, speed=  0.68, gear= 1, damage= 0.00
Ep:113 step:1200(123060), a_t=[s=-0.18, t= 0.358814, b= 0.335365], r_t=[r= 0.16, prog= 0.21, pen=-0.05, r_old= 0.16], Reward=  499.57 /  499.57 /  4879.33, epsilon=  0.623, speed=  0.08, gear= 1, damage= 0.00
Ep:113 step:1220(123080), a_t=[s=-0.61, t= 0.358099, b= 0.306962], r_t=[r= 0.69, prog= 0.91, pen=-0.22, r_old= 0.69], Reward=  505.15 /  505.15 /  4879.33, epsilon=  0.623, speed=  0.34, gear= 1, damage= 0.00
Ep:113 step:1240(123100), a_t=[s=-0.49, t= 0.396571, b= 0.297674], r_t=[r= 0.23, prog= 0.31, pen=-0.08, r_old= 0.23], Reward=  508.88 /  508.88 /  4879.33, epsilon=  0.623, speed=  0.11, gear= 1, damage= 0.00
Ep:113 step:1260(123120), a_t=[s=-1.00, t= 0.249606, b= 0.259232], r_t=[r=-0.17, prog=-0.15, pen=-0.01, r_old=-0.17], Reward=  515.04 /  515.04 /  4879.33, epsilon=  0.623, speed= -0.06, gear= 1, damage= 0.00
Ep:113 step:1280(123140), a_t=[s=-0.28, t= 0.223801, b= 0.285577], r_t=[r= 0.43, prog= 0.57, pen=-0.15, r_old= 0.43], Reward=  518.55 /  518.55 /  4879.33, epsilon=  0.623, speed=  0.21, gear= 1, damage= 0.00
Ep:113 step:1300(123160), a_t=[s=-1.00, t= 0.379174, b= 0.340041], r_t=[r= 0.33, prog= 0.45, pen=-0.12, r_old= 0.33], Reward=  522.76 /  522.76 /  4879.33, epsilon=  0.623, speed=  0.17, gear= 1, damage= 0.00
Ep:113 step:1320(123180), a_t=[s=-0.54, t= 0.346158, b= 0.317231], r_t=[r= 0.16, prog= 0.21, pen=-0.06, r_old= 0.16], Reward=  526.70 /  526.70 /  4879.33, epsilon=  0.623, speed=  0.08, gear= 1, damage= 0.00
Ep:113 step:1340(123200), a_t=[s=-0.57, t= 0.341112, b= 0.322218], r_t=[r= 0.40, prog= 0.55, pen=-0.15, r_old= 0.40], Reward=  532.54 /  532.54 /  4879.33, epsilon=  0.623, speed=  0.21, gear= 1, damage= 0.00
Ep:113 step:1360(123220), a_t=[s=-1.00, t= 0.362505, b= 0.306793], r_t=[r=-0.08, prog=-0.08, pen=-0.01, r_old=-0.08], Reward=  536.70 /  536.70 /  4879.33, epsilon=  0.623, speed= -0.03, gear= 1, damage= 0.00
Ep:113 step:1380(123240), a_t=[s=-1.00, t= 0.317606, b= 0.321414], r_t=[r= 0.36, prog= 0.50, pen=-0.14, r_old= 0.36], Reward=  541.05 /  541.05 /  4879.33, epsilon=  0.623, speed=  0.19, gear= 1, damage= 0.00
Ep:113 step:1400(123260), a_t=[s=-0.19, t= 0.337211, b= 0.323013], r_t=[r= 0.70, prog= 0.98, pen=-0.28, r_old= 0.70], Reward=  546.00 /  546.00 /  4879.33, epsilon=  0.622, speed=  0.37, gear= 1, damage= 0.00
Ep:113 step:1420(123280), a_t=[s=-0.73, t= 0.324972, b= 0.362304], r_t=[r= 0.22, prog= 0.31, pen=-0.09, r_old= 0.22], Reward=  551.14 /  551.14 /  4879.33, epsilon=  0.622, speed=  0.12, gear= 1, damage= 0.00
Ep:113 step:1440(123300), a_t=[s=-0.99, t= 0.284083, b= 0.338307], r_t=[r= 0.44, prog= 0.63, pen=-0.18, r_old= 0.44], Reward=  553.58 /  553.58 /  4879.33, epsilon=  0.622, speed=  0.24, gear= 1, damage= 0.00
Ep:113 step:1460(123320), a_t=[s=-0.99, t= 0.315778, b= 0.315353], r_t=[r=-0.28, prog=-0.26, pen=-0.02, r_old=-0.28], Reward=  555.97 /  555.97 /  4879.33, epsilon=  0.622, speed= -0.10, gear= 1, damage= 0.00
Ep:113 step:1480(123340), a_t=[s=-0.60, t= 0.412941, b= 0.328133], r_t=[r= 0.55, prog= 0.79, pen=-0.24, r_old= 0.55], Reward=  559.45 /  559.45 /  4879.33, epsilon=  0.622, speed=  0.30, gear= 1, damage= 0.00
Ep:113 step:1500(123360), a_t=[s=-0.85, t= 0.319810, b= 0.304153], r_t=[r= 0.23, prog= 0.34, pen=-0.10, r_old= 0.23], Reward=  563.32 /  563.32 /  4879.33, epsilon=  0.622, speed=  0.13, gear= 1, damage= 0.00
Ep:113 step:1520(123380), a_t=[s=-0.56, t= 0.344606, b= 0.315522], r_t=[r=-0.23, prog=-0.21, pen=-0.02, r_old=-0.23], Reward=  568.11 /  568.11 /  4879.33, epsilon=  0.622, speed= -0.08, gear= 1, damage= 0.00
Ep:113 step:1540(123400), a_t=[s=-0.19, t= 0.320587, b= 0.285560], r_t=[r= 0.16, prog= 0.24, pen=-0.08, r_old= 0.16], Reward=  573.25 /  573.25 /  4879.33, epsilon=  0.622, speed=  0.09, gear= 1, damage= 0.00
Ep:113 step:1560(123420), a_t=[s=-0.24, t= 0.350814, b= 0.335054], r_t=[r= 0.02, prog= 0.03, pen=-0.01, r_old= 0.02], Reward=  577.74 /  577.74 /  4879.33, epsilon=  0.622, speed=  0.01, gear= 1, damage= 0.00
Ep:113 step:1580(123440), a_t=[s= 0.11, t= 0.381912, b= 0.288337], r_t=[r= 0.26, prog= 0.40, pen=-0.13, r_old= 0.26], Reward=  580.09 /  580.09 /  4879.33, epsilon=  0.622, speed=  0.15, gear= 1, damage= 0.00
Ep:113 step:1600(123460), a_t=[s=-0.14, t= 0.354733, b= 0.333478], r_t=[r= 0.42, prog= 0.63, pen=-0.21, r_old= 0.42], Reward=  584.57 /  584.57 /  4879.33, epsilon=  0.622, speed=  0.25, gear= 1, damage= 0.00
Ep:113 step:1620(123480), a_t=[s=-0.05, t= 0.323371, b= 0.272985], r_t=[r=-0.22, prog=-0.21, pen=-0.01, r_old=-0.22], Reward=  587.40 /  587.40 /  4879.33, epsilon=  0.622, speed= -0.08, gear= 1, damage= 0.00
Ep:113 step:1640(123500), a_t=[s=-0.38, t= 0.168263, b= 0.332122], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward=  591.97 /  591.97 /  4879.33, epsilon=  0.622, speed= -0.00, gear= 1, damage= 0.00
Ep:113 step:1660(123520), a_t=[s=-0.52, t= 0.381934, b= 0.370230], r_t=[r= 0.46, prog= 0.72, pen=-0.26, r_old= 0.46], Reward=  593.45 /  593.45 /  4879.33, epsilon=  0.622, speed=  0.28, gear= 1, damage= 0.00
Ep:113 step:1680(123540), a_t=[s=-0.91, t= 0.204839, b= 0.369326], r_t=[r= 0.05, prog= 0.08, pen=-0.03, r_old= 0.05], Reward=  596.64 /  596.64 /  4879.33, epsilon=  0.622, speed=  0.03, gear= 1, damage= 0.00
Ep:113 step:1700(123560), a_t=[s=-0.15, t= 0.324880, b= 0.333583], r_t=[r= 0.08, prog= 0.13, pen=-0.05, r_old= 0.08], Reward=  599.60 /  599.60 /  4879.33, epsilon=  0.621, speed=  0.05, gear= 1, damage= 0.00
Ep:113 step:1720(123580), a_t=[s=-0.50, t= 0.222574, b= 0.317268], r_t=[r= 0.32, prog= 0.50, pen=-0.18, r_old= 0.32], Reward=  603.10 /  603.10 /  4879.33, epsilon=  0.621, speed=  0.20, gear= 1, damage= 0.00
Ep:113 step:1740(123600), a_t=[s=-0.68, t= 0.263151, b= 0.308381], r_t=[r=-0.19, prog=-0.18, pen=-0.01, r_old=-0.19], Reward=  605.86 /  605.86 /  4879.33, epsilon=  0.621, speed= -0.07, gear= 1, damage= 0.00
Ep:113 step:1760(123620), a_t=[s=-0.74, t= 0.323468, b= 0.353963], r_t=[r= 0.14, prog= 0.23, pen=-0.09, r_old= 0.14], Reward=  606.64 /  606.64 /  4879.33, epsilon=  0.621, speed=  0.09, gear= 1, damage= 0.00
Ep:113 step:1780(123640), a_t=[s=-0.72, t= 0.333380, b= 0.328512], r_t=[r= 0.07, prog= 0.11, pen=-0.04, r_old= 0.07], Reward=  612.34 /  612.34 /  4879.33, epsilon=  0.621, speed=  0.04, gear= 1, damage= 0.00
Ep:113 step:1800(123660), a_t=[s=-1.00, t= 0.346275, b= 0.317646], r_t=[r= 0.43, prog= 0.71, pen=-0.28, r_old= 0.43], Reward=  615.34 /  615.34 /  4879.33, epsilon=  0.621, speed=  0.29, gear= 1, damage= 0.00
Ep:113 step:1820(123680), a_t=[s=-0.61, t= 0.371417, b= 0.379176], r_t=[r=-0.06, prog=-0.05, pen=-0.00, r_old=-0.06], Reward=  617.07 /  617.07 /  4879.33, epsilon=  0.621, speed= -0.02, gear= 1, damage= 0.00
Ep:113 step:1840(123700), a_t=[s=-0.92, t= 0.233137, b= 0.323414], r_t=[r= 0.29, prog= 0.48, pen=-0.19, r_old= 0.29], Reward=  620.70 /  620.70 /  4879.33, epsilon=  0.621, speed=  0.19, gear= 1, damage= 0.00
Ep:113 step:1860(123720), a_t=[s= 0.11, t= 0.208727, b= 0.355196], r_t=[r= 0.20, prog= 0.34, pen=-0.14, r_old= 0.20], Reward=  624.83 /  624.83 /  4879.33, epsilon=  0.621, speed=  0.14, gear= 1, damage= 0.00
Ep:113 step:1880(123740), a_t=[s=-0.02, t= 0.338829, b= 0.331683], r_t=[r= 0.33, prog= 0.56, pen=-0.23, r_old= 0.33], Reward=  627.72 /  627.72 /  4879.33, epsilon=  0.621, speed=  0.23, gear= 1, damage= 0.00
Ep:113 step:1900(123760), a_t=[s=-0.05, t= 0.327600, b= 0.310256], r_t=[r= 0.29, prog= 0.50, pen=-0.21, r_old= 0.29], Reward=  630.52 /  630.52 /  4879.33, epsilon=  0.621, speed=  0.21, gear= 1, damage= 0.00
Ep:113 step:1920(123780), a_t=[s=-0.99, t= 0.252125, b= 0.309001], r_t=[r= 0.47, prog= 0.83, pen=-0.36, r_old= 0.47], Reward=  634.52 /  634.52 /  4879.33, epsilon=  0.621, speed=  0.34, gear= 1, damage= 0.00
Ep:113 step:1940(123800), a_t=[s=-0.92, t= 0.203068, b= 0.364917], r_t=[r= 0.04, prog= 0.08, pen=-0.03, r_old= 0.04], Reward=  636.45 /  636.45 /  4879.33, epsilon=  0.621, speed=  0.03, gear= 1, damage= 0.00
Ep:113 step:1960(123820), a_t=[s=-0.31, t= 0.349171, b= 0.372116], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward=  637.84 /  637.84 /  4879.33, epsilon=  0.621, speed= -0.01, gear= 1, damage= 0.00
Ep:113 step:1980(123840), a_t=[s=-1.00, t= 0.245459, b= 0.325018], r_t=[r=-0.13, prog=-0.13, pen=-0.01, r_old=-0.13], Reward=  639.47 /  639.47 /  4879.33, epsilon=  0.621, speed= -0.05, gear= 1, damage= 0.00
=============================================================
 starting episode: 114/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:114 step:0(123860), a_t=[s=-0.17, t= 0.250851, b= 0.301857], r_t=[r= 0.19, prog= 0.19, pen=-0.00, r_old= 0.19], Reward=  0.19 /  0.19 /  4879.33, epsilon=  0.620, speed=  0.06, gear= 1, damage= 0.00
Ep:114 step:20(123880), a_t=[s=-0.18, t= 0.304571, b= 0.328887], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward=  12.51 /  12.51 /  4879.33, epsilon=  0.620, speed= -0.01, gear= 1, damage= 0.00
Ep:114 step:40(123900), a_t=[s= 0.56, t= 0.317427, b= 0.300190], r_t=[r= 0.81, prog= 0.82, pen=-0.01, r_old= 0.81], Reward=  24.06 /  24.06 /  4879.33, epsilon=  0.620, speed=  0.27, gear= 1, damage= 0.00
Ep:114 step:60(123920), a_t=[s=-0.24, t= 0.274960, b= 0.310430], r_t=[r= 0.73, prog= 0.74, pen=-0.01, r_old= 0.73], Reward=  37.47 /  37.47 /  4879.33, epsilon=  0.620, speed=  0.25, gear= 1, damage= 0.00
Ep:114 step:80(123940), a_t=[s= 0.06, t= 0.319376, b= 0.338863], r_t=[r= 0.44, prog= 0.45, pen=-0.01, r_old= 0.44], Reward=  42.90 /  42.90 /  4879.33, epsilon=  0.620, speed=  0.15, gear= 1, damage= 0.00
Ep:114 step:100(123960), a_t=[s= 0.22, t= 0.337197, b= 0.341761], r_t=[r= 1.16, prog= 1.18, pen=-0.02, r_old= 1.16], Reward=  52.60 /  52.60 /  4879.33, epsilon=  0.620, speed=  0.39, gear= 1, damage= 0.00
Ep:114 step:120(123980), a_t=[s= 0.19, t= 0.331200, b= 0.330259], r_t=[r= 0.87, prog= 0.89, pen=-0.02, r_old= 0.87], Reward=  62.44 /  62.44 /  4879.33, epsilon=  0.620, speed=  0.30, gear= 1, damage= 0.00
Ep:114 step:140(124000), a_t=[s=-1.00, t= 0.225426, b= 0.292693], r_t=[r= 1.72, prog= 1.76, pen=-0.04, r_old= 1.72], Reward=  76.86 /  76.86 /  4879.33, epsilon=  0.620, speed=  0.59, gear= 1, damage= 0.00
Ep:114 step:160(124020), a_t=[s=-0.38, t= 0.287668, b= 0.320269], r_t=[r= 0.31, prog= 0.31, pen=-0.01, r_old= 0.31], Reward=  88.05 /  88.05 /  4879.33, epsilon=  0.620, speed=  0.10, gear= 1, damage= 0.00
Ep:114 step:180(124040), a_t=[s= 0.22, t= 0.246761, b= 0.323810], r_t=[r= 0.48, prog= 0.50, pen=-0.01, r_old= 0.48], Reward=  97.56 /  97.56 /  4879.33, epsilon=  0.620, speed=  0.17, gear= 1, damage= 0.00
Ep:114 step:200(124060), a_t=[s=-1.00, t= 0.464844, b= 0.335283], r_t=[r=-0.27, prog=-0.26, pen=-0.01, r_old=-0.27], Reward=  104.17 /  104.17 /  4879.33, epsilon=  0.620, speed= -0.09, gear= 1, damage= 0.00
Ep:114 step:220(124080), a_t=[s=-1.00, t= 0.331271, b= 0.334744], r_t=[r= 0.13, prog= 0.14, pen=-0.00, r_old= 0.13], Reward=  112.41 /  112.41 /  4879.33, epsilon=  0.620, speed=  0.05, gear= 1, damage= 0.00
Ep:114 step:240(124100), a_t=[s=-1.00, t= 0.323686, b= 0.311150], r_t=[r= 0.03, prog= 0.03, pen=-0.00, r_old= 0.03], Reward=  120.45 /  120.45 /  4879.33, epsilon=  0.620, speed=  0.01, gear= 1, damage= 0.00
Ep:114 step:260(124120), a_t=[s= 0.07, t= 0.242711, b= 0.305932], r_t=[r= 0.10, prog= 0.11, pen=-0.00, r_old= 0.10], Reward=  129.68 /  129.68 /  4879.33, epsilon=  0.620, speed=  0.04, gear= 1, damage= 0.00
Ep:114 step:280(124140), a_t=[s= 0.06, t= 0.279736, b= 0.354258], r_t=[r= 0.26, prog= 0.27, pen=-0.01, r_old= 0.26], Reward=  142.15 /  142.15 /  4879.33, epsilon=  0.620, speed=  0.09, gear= 1, damage= 0.00
Ep:114 step:300(124160), a_t=[s=-0.32, t= 0.324977, b= 0.313587], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward=  151.04 /  151.04 /  4879.33, epsilon=  0.619, speed=  0.02, gear= 1, damage= 0.00
Ep:114 step:320(124180), a_t=[s=-0.44, t= 0.493346, b= 0.328688], r_t=[r=-0.29, prog=-0.27, pen=-0.01, r_old=-0.29], Reward=  155.98 /  155.98 /  4879.33, epsilon=  0.619, speed= -0.09, gear= 1, damage= 0.00
Ep:114 step:340(124200), a_t=[s=-0.70, t= 0.370756, b= 0.343110], r_t=[r= 0.42, prog= 0.44, pen=-0.02, r_old= 0.42], Reward=  167.00 /  167.00 /  4879.33, epsilon=  0.619, speed=  0.15, gear= 1, damage= 0.00
Ep:114 step:360(124220), a_t=[s=-1.00, t= 0.202323, b= 0.279797], r_t=[r= 0.39, prog= 0.41, pen=-0.02, r_old= 0.39], Reward=  174.64 /  174.64 /  4879.33, epsilon=  0.619, speed=  0.14, gear= 1, damage= 0.00
Ep:114 step:380(124240), a_t=[s=-0.95, t= 0.336287, b= 0.364387], r_t=[r= 0.38, prog= 0.40, pen=-0.02, r_old= 0.38], Reward=  183.34 /  183.34 /  4879.33, epsilon=  0.619, speed=  0.14, gear= 1, damage= 0.00
